series_id,year,period,value,footnote_codes
CUUR0000SEMD02   ,2012,M09,189.806,          
CUUR0000SEMD02   ,2012,M10,190.046,          
CUUR0000SEMD02   ,2012,M11,190.12,          
CUUR0000SEMD02   ,2012,M12,190.397,          
CUUR0000SEMD02   ,2012,M13,188.805,          
CUUR0000SEMD02   ,2013,M01,192.115,          
CUUR0000SEMD02   ,2013,M02,192.88,          
CUUR0000SEMD02   ,2013,M03,193.793,          
CUUR0000SEMD02   ,2013,M04,193.73,          
CUUR0000SEMD02   ,2013,M05,194.527,          
CUUR0000SEMD02   ,2013,M06,194.459,          
CUUR0000SEMD02   ,2013,M07,194.968,          
CUUR0000SEMD02   ,2013,M08,195.207,          
CUUR0000SEMD02   ,2013,M09,194.855,          
CUUR0000SEMD02   ,2013,M10,194.999,          
CUUR0000SEMD02   ,2013,M11,195.989,          
CUUR0000SEMD02   ,2013,M12,196.142,          
CUUR0000SEMD02   ,2013,M13,194.472,          
CUUR0000SEMD02   ,2014,M01,197.139,          
CUUR0000SEMD02   ,2014,M02,198.758,          
CUUR0000SEMD02   ,2014,M03,199.319,          
CUUR0000SEMD02   ,2014,M04,199.465,          
CUUR0000SEMD02   ,2014,M05,199.69,          
CUUR0000SEMD02   ,2014,M06,199.656,          
CUUR0000SEMD02   ,2014,M07,199.919,          
CUUR0000SEMD02   ,2014,M08,200.821,          
CUUR0000SEMD02   ,2014,M09,201.235,          
CUUR0000SEMD02   ,2014,M10,201.286,          
CUUR0000SEMD02   ,2014,M11,201.796,          
CUUR0000SEMD02   ,2014,M12,201.872,          
CUUR0000SEMD02   ,2014,M13,200.08,          
CUUR0000SEMD02   ,2015,M01,203.869,          
CUUR0000SEMD02   ,2015,M02,204.776,          
CUUR0000SEMD02   ,2015,M03,205.049,          
CUUR0000SEMD02   ,2015,M04,205.286,          
CUUR0000SEMD02   ,2015,M05,206.058,          
CUUR0000SEMD02   ,2015,M06,206.365,          
CUUR0000SEMD02   ,2015,M07,206.556,          
CUUR0000SEMD02   ,2015,M08,207.298,          
CUUR0000SEMD02   ,2015,M09,207.528,          
CUUR0000SEMD02   ,2015,M10,207.561,          
CUUR0000SEMD02   ,2015,M11,208.108,          
CUUR0000SEMD02   ,2015,M12,208.422,          
CUUR0000SEMD02   ,2015,M13,206.406,          
CUUR0000SEMD02   ,2016,M01,210.064,          
CUUR0000SEMD02   ,2016,M02,211.326,          
CUUR0000SEMD02   ,2016,M03,212.136,          
CUUR0000SEMD02   ,2016,M04,212.927,          
CUUR0000SEMD02   ,2016,M05,213.601,          
CUUR0000SEMD02   ,2016,M06,213.677,          
CUUR0000SEMD02   ,2016,M07,213.922,          
CUUR0000SEMD02   ,2016,M08,215.007,          
CUUR0000SEMD02   ,2016,M09,215.161,          
CUUR0000SEMD02   ,2016,M10,215.153,          
CUUR0000SEMD02   ,2016,M11,215.529,          
CUUR0000SEMD02   ,2016,M12,215.607,          
CUUR0000SEMD02   ,2016,M13,213.676,          
CUUR0000SEMD02   ,2017,M01,217.21,          
CUUR0000SEMD02   ,2017,M02,218.287,          
CUUR0000SEMD02   ,2017,M03,218.958,          
CUUR0000SEMD02   ,2017,M04,219.119,          
CUUR0000SEMD02   ,2017,M05,219.177,          
CUUR0000SEMD02   ,2017,M06,221.045,          
CUUR0000SEMD02   ,2017,M07,221.222,          
CUUR0000SEMD02   ,2017,M08,220.832,          
CUUR0000SEMD02   ,2017,M09,221.044,          
CUUR0000SEMD02   ,2017,M10,221.987,          
CUUR0000SEMD02   ,2017,M11,222.056,          
CUUR0000SEMD03   ,2005,M12,100,          
CUUR0000SEMD03   ,2006,M01,100.4,          
CUUR0000SEMD03   ,2006,M02,100.7,          
CUUR0000SEMD03   ,2006,M03,101,          
CUUR0000SEMD03   ,2006,M04,100.9,          
CUUR0000SEMD03   ,2006,M05,101.2,          
CUUR0000SEMD03   ,2006,M06,101.7,          
CUUR0000SEMD03   ,2006,M07,101.7,          
CUUR0000SEMD03   ,2006,M08,102.4,          
CUUR0000SEMD03   ,2006,M09,102.5,          
CUUR0000SEMD03   ,2006,M10,102.7,          
CUUR0000SEMD03   ,2006,M11,103,          
CUUR0000SEMD03   ,2006,M12,103.1,          
CUUR0000SEMD03   ,2006,M13,101.8,          
CUUR0000SEMD03   ,2007,M01,103.404,          
CUUR0000SEMD03   ,2007,M02,102.364,          
CUUR0000SEMD03   ,2007,M03,102.25,          
CUUR0000SEMD03   ,2007,M04,102.301,          
CUUR0000SEMD03   ,2007,M05,102.521,          
CUUR0000SEMD03   ,2007,M06,102.54,          
CUUR0000SEMD03   ,2007,M07,102.697,          
CUUR0000SEMD03   ,2007,M08,103.138,          
CUUR0000SEMD03   ,2007,M09,103.254,          
CUUR0000SEMD03   ,2007,M10,103.411,          
CUUR0000SEMD03   ,2007,M11,103.487,          
CUUR0000SEMD03   ,2007,M12,106.602,          
CUUR0000SEMD03   ,2007,M13,103.164,          
CUUR0000SEMD03   ,2008,M01,108.032,          
CUUR0000SEMD03   ,2008,M02,107.347,          
CUUR0000SEMD03   ,2008,M03,107.389,          
CUUR0000SEMD03   ,2008,M04,107.235,          
CUUR0000SEMD03   ,2008,M05,107.362,          
CUUR0000SEMD03   ,2008,M06,107.71,          
CUUR0000SEMD03   ,2008,M07,107.961,          
CUUR0000SEMD03   ,2008,M08,108.08,          
CUUR0000SEMD03   ,2008,M09,108.152,          
CUUR0000SEMD03   ,2008,M10,108.535,          
CUUR0000SEMD03   ,2008,M11,108.494,          
CUUR0000SEMD03   ,2008,M12,108.281,          
CUUR0000SEMD03   ,2008,M13,107.882,          
CUUR0000SEMD03   ,2009,M01,109.671,          
CUUR0000SEMD03   ,2009,M02,109.886,          
CUUR0000SEMD03   ,2009,M03,110.001,          
CUUR0000SEMD03   ,2009,M04,109.964,          
CUUR0000SEMD03   ,2009,M05,110.031,          
CUUR0000SEMD03   ,2009,M06,109.709,          
CUUR0000SEMD03   ,2009,M07,109.679,          
CUUR0000SEMD03   ,2009,M08,109.807,          
CUUR0000SEMD03   ,2009,M09,109.852,          
CUUR0000SEMD03   ,2009,M10,109.924,          
CUUR0000SEMD03   ,2009,M11,109.964,          
CUUR0000SEMD03   ,2009,M12,109.971,          
CUUR0000SEMD03   ,2009,M13,109.872,          
CUUR0000SEMD03   ,2010,M01,110.257,          
CUUR0000SEMD03   ,2010,M02,110.361,          
CUUR0000SEMD03   ,2010,M03,111.099,          
CUUR0000SEMD03   ,2010,M04,111.164,          
CUUR0000SEMD03   ,2010,M05,111.152,          
CUUR0000SEMD03   ,2010,M06,111.16,          
CUUR0000SEMD03   ,2010,M07,111.542,          
CUUR0000SEMD03   ,2010,M08,111.656,          
CUUR0000SEMD03   ,2010,M09,111.729,          
CUUR0000SEMD03   ,2010,M10,111.723,          
CUUR0000SEMD03   ,2010,M11,111.921,          
CUUR0000SEMD03   ,2010,M12,111.595,          
CUUR0000SEMD03   ,2010,M13,111.28,          
CUUR0000SEMD03   ,2011,M01,111.902,          
CUUR0000SEMD03   ,2011,M02,112.277,          
CUUR0000SEMD03   ,2011,M03,112.643,          
CUUR0000SEMD03   ,2011,M04,112.783,          
CUUR0000SEMD03   ,2011,M05,113.3,          
CUUR0000SEMD03   ,2011,M06,113.604,          
CUUR0000SEMD03   ,2011,M07,113.339,          
CUUR0000SEMD03   ,2011,M08,113.494,          
CUUR0000SEMD03   ,2011,M09,113.46,          
CUUR0000SEMD03   ,2011,M10,113.463,          
CUUR0000SEMD03   ,2011,M11,113.602,          
CUUR0000SEMD03   ,2011,M12,113.724,          
CUUR0000SEMD03   ,2011,M13,113.133,          
CUUR0000SEMD03   ,2012,M01,114.016,          
CUUR0000SEMD03   ,2012,M02,114.009,          
CUUR0000SEMD03   ,2012,M03,114.039,          
CUUR0000SEMD03   ,2012,M04,114.212,          
CUUR0000SEMD03   ,2012,M05,114.309,          
CUUR0000SEMD03   ,2012,M06,114.59,          
CUUR0000SEMD03   ,2012,M07,114.615,          
CUUR0000SEMD03   ,2012,M08,114.73,          
CUUR0000SEMD03   ,2012,M09,114.736,          
CUUR0000SEMD03   ,2012,M10,114.814,          
CUUR0000SEMD03   ,2012,M11,114.781,          
CUUR0000SEMD03   ,2012,M12,114.787,          
CUUR0000SEMD03   ,2012,M13,114.47,          
CUUR0000SEMD03   ,2013,M01,115.057,          
CUUR0000SEMD03   ,2013,M02,115.069,          
CUUR0000SEMD03   ,2013,M03,115.24,          
CUUR0000SEMD03   ,2013,M04,115.35,          
CUUR0000SEMD03   ,2013,M05,114.938,          
CUUR0000SEMD03   ,2013,M06,115.008,          
CUUR0000SEMD03   ,2013,M07,115.008,          
CUUR0000SEMD03   ,2013,M08,115.103,          
CUUR0000SEMD03   ,2013,M09,115.146,          
CUUR0000SEMD03   ,2013,M10,115.14,          
CUUR0000SEMD03   ,2013,M11,115.163,          
CUUR0000SEMD03   ,2013,M12,115.179,          
CUUR0000SEMD03   ,2013,M13,115.117,          
CUUR0000SEMD03   ,2014,M01,115.366,          
CUUR0000SEMD03   ,2014,M02,116.455,          
CUUR0000SEMD03   ,2014,M03,116.965,          
CUUR0000SEMD03   ,2014,M04,116.835,          
CUUR0000SEMD03   ,2014,M05,116.888,          
CUUR0000SEMD03   ,2014,M06,116.888,          
CUUR0000SEMD03   ,2014,M07,116.945,          
CUUR0000SEMD03   ,2014,M08,116.648,          
CUUR0000SEMD03   ,2014,M09,116.757,          
CUUR0000SEMD03   ,2014,M10,116.634,          
CUUR0000SEMD03   ,2014,M11,116.802,          
CUUR0000SEMD03   ,2014,M12,117.263,          
CUUR0000SEMD03   ,2014,M13,116.704,          
CUUR0000SEMD03   ,2015,M01,117.466,          
CUUR0000SEMD03   ,2015,M02,116.702,          
CUUR0000SEMD03   ,2015,M03,116.93,          
CUUR0000SEMD03   ,2015,M04,116.93,          
CUUR0000SEMD03   ,2015,M05,117.72,          
CUUR0000SEMD03   ,2015,M06,117.92,          
CUUR0000SEMD03   ,2015,M07,117.974,          
CUUR0000SEMD03   ,2015,M08,118.091,          
CUUR0000SEMD03   ,2015,M09,118.284,          
CUUR0000SEMD03   ,2015,M10,118.456,          
CUUR0000SEMD03   ,2015,M11,118.741,          
CUUR0000SEMD03   ,2015,M12,119.325,          
CUUR0000SEMD03   ,2015,M13,117.878,          
CUUR0000SEMD03   ,2016,M01,119.921,          
CUUR0000SEMD03   ,2016,M02,120.45,          
CUUR0000SEMD03   ,2016,M03,120.102,          
CUUR0000SEMD03   ,2016,M04,120.19,          
CUUR0000SEMD03   ,2016,M05,120.199,          
CUUR0000SEMD03   ,2016,M06,120.591,          
CUUR0000SEMD03   ,2016,M07,120.661,          
CUUR0000SEMD03   ,2016,M08,120.467,          
CUUR0000SEMD03   ,2016,M09,120.746,          
CUUR0000SEMD03   ,2016,M10,121.284,          
CUUR0000SEMD03   ,2016,M11,120.904,          
CUUR0000SEMD03   ,2016,M12,121.088,          
CUUR0000SEMD03   ,2016,M13,120.55,          
CUUR0000SEMD03   ,2017,M01,119.281,          
CUUR0000SEMD03   ,2017,M02,120.51,          
CUUR0000SEMD03   ,2017,M03,120.001,          
CUUR0000SEMD03   ,2017,M04,119.981,          
CUUR0000SEMD03   ,2017,M05,120.14,          
CUUR0000SEMD03   ,2017,M06,119.314,          
CUUR0000SEMD03   ,2017,M07,119.39,          
CUUR0000SEMD03   ,2017,M08,119.295,          
CUUR0000SEMD03   ,2017,M09,119.348,          
CUUR0000SEMD03   ,2017,M10,119.543,          
CUUR0000SEMD03   ,2017,M11,119.63,          
CUUR0000SEME     ,2005,M12,100,          
CUUR0000SEME     ,2006,M01,100.3,          
CUUR0000SEME     ,2006,M02,101.2,          
CUUR0000SEME     ,2006,M03,101.8,          
CUUR0000SEME     ,2006,M04,102,          
CUUR0000SEME     ,2006,M05,102.3,          
CUUR0000SEME     ,2006,M06,102.6,          
CUUR0000SEME     ,2006,M07,102.9,          
CUUR0000SEME     ,2006,M08,103.3,          
CUUR0000SEME     ,2006,M09,103.8,          
CUUR0000SEME     ,2006,M10,104.7,          
CUUR0000SEME     ,2006,M11,105.8,          
CUUR0000SEME     ,2006,M12,106.4,          
CUUR0000SEME     ,2006,M13,103.1,          
CUUR0000SEME     ,2007,M01,108.292,          
CUUR0000SEME     ,2007,M02,110.101,          
CUUR0000SEME     ,2007,M03,111.122,          
CUUR0000SEME     ,2007,M04,111.942,          
CUUR0000SEME     ,2007,M05,112.798,          
CUUR0000SEME     ,2007,M06,113.477,          
CUUR0000SEME     ,2007,M07,114.808,          
CUUR0000SEME     ,2007,M08,115.722,          
CUUR0000SEME     ,2007,M09,115.956,          
CUUR0000SEME     ,2007,M10,116.193,          
CUUR0000SEME     ,2007,M11,116.106,          
CUUR0000SEME     ,2007,M12,115.727,          
CUUR0000SEME     ,2007,M13,113.52,          
CUUR0000SEME     ,2008,M01,116.26,          
CUUR0000SEME     ,2008,M02,116.263,          
CUUR0000SEME     ,2008,M03,115.961,          
CUUR0000SEME     ,2008,M04,115.421,          
CUUR0000SEME     ,2008,M05,114.953,          
CUUR0000SEME     ,2008,M06,114.329,          
CUUR0000SEME     ,2008,M07,113.791,          
CUUR0000SEME     ,2008,M08,113.392,          
CUUR0000SEME     ,2008,M09,113.343,          
CUUR0000SEME     ,2008,M10,112.989,          
CUUR0000SEME     ,2008,M11,112.254,          
CUUR0000SEME     ,2008,M12,111.697,          
CUUR0000SEME     ,2008,M13,114.221,          
CUUR0000SEME     ,2009,M01,111.977,          
CUUR0000SEME     ,2009,M02,112.164,          
CUUR0000SEME     ,2009,M03,111.781,          
CUUR0000SEME     ,2009,M04,111.507,          
CUUR0000SEME     ,2009,M05,111.184,          
CUUR0000SEME     ,2009,M06,110.684,          
CUUR0000SEME     ,2009,M07,110.457,          
CUUR0000SEME     ,2009,M08,110.159,          
CUUR0000SEME     ,2009,M09,109.748,          
CUUR0000SEME     ,2009,M10,109.289,          
CUUR0000SEME     ,2009,M11,109.045,          
CUUR0000SEME     ,2009,M12,108.325,          
CUUR0000SEME     ,2009,M13,110.527,          
CUUR0000SEME     ,2010,M01,108.7,          
CUUR0000SEME     ,2010,M02,109.059,          
CUUR0000SEME     ,2010,M03,108.69,          
CUUR0000SEME     ,2010,M04,108.112,          
CUUR0000SEME     ,2010,M05,107.339,          
CUUR0000SEME     ,2010,M06,106.809,          
CUUR0000SEME     ,2010,M07,105.993,          
CUUR0000SEME     ,2010,M08,105.497,          
CUUR0000SEME     ,2010,M09,105.57,          
CUUR0000SEME     ,2010,M10,105.163,          
CUUR0000SEME     ,2010,M11,104.566,          
CUUR0000SEME     ,2010,M12,104.03,          
CUUR0000SEME     ,2010,M13,106.627,          
CUUR0000SEME     ,2011,M01,103.938,          
CUUR0000SEME     ,2011,M02,104.319,          
CUUR0000SEME     ,2011,M03,103.766,          
CUUR0000SEME     ,2011,M04,103.786,          
CUUR0000SEME     ,2011,M05,104.047,          
CUUR0000SEME     ,2011,M06,104.198,          
CUUR0000SEME     ,2011,M07,104.513,          
CUUR0000SEME     ,2011,M08,104.8,          
CUUR0000SEME     ,2011,M09,105.692,          
CUUR0000SEME     ,2011,M10,107.386,          
CUUR0000SEME     ,2011,M11,109.034,          
CUUR0000SEME     ,2011,M12,110.334,          
CUUR0000SEME     ,2011,M13,105.484,          
CUUR0000SEME     ,2012,M01,112.271,          
CUUR0000SEME     ,2012,M02,114.068,          
CUUR0000SEME     ,2012,M03,115.535,          
CUUR0000SEME     ,2012,M04,116.663,          
CUUR0000SEME     ,2012,M05,117.546,          
CUUR0000SEME     ,2012,M06,118.7,          
CUUR0000SEME     ,2012,M07,119.715,          
CUUR0000SEME     ,2012,M08,120.291,          
CUUR0000SEME     ,2012,M09,120.939,          
CUUR0000SEME     ,2012,M10,121.04,          
CUUR0000SEME     ,2012,M11,121.281,          
CUUR0000SEME     ,2012,M12,121.31,          
CUUR0000SEME     ,2012,M13,118.28,          
CUUR0000SEME     ,2013,M01,121.925,          
CUUR0000SEME     ,2013,M02,122.844,          
CUUR0000SEME     ,2013,M03,123.078,          
CUUR0000SEME     ,2013,M04,122.849,          
CUUR0000SEME     ,2013,M05,122.55,          
CUUR0000SEME     ,2013,M06,123.018,          
CUUR0000SEME     ,2013,M07,123.108,          
CUUR0000SEME     ,2013,M08,123.792,          
CUUR0000SEME     ,2013,M09,123.902,          
CUUR0000SEME     ,2013,M10,123.388,          
CUUR0000SEME     ,2013,M11,122.845,          
CUUR0000SEME     ,2013,M12,122.373,          
CUUR0000SEME     ,2013,M13,122.973,          
CUUR0000SEME     ,2014,M01,122.575,          
CUUR0000SEME     ,2014,M02,123.035,          
CUUR0000SEME     ,2014,M03,122.801,          
CUUR0000SEME     ,2014,M04,122.612,          
CUUR0000SEME     ,2014,M05,122.419,          
CUUR0000SEME     ,2014,M06,122.16,          
CUUR0000SEME     ,2014,M07,121.94,          
CUUR0000SEME     ,2014,M08,121.563,          
CUUR0000SEME     ,2014,M09,121.439,          
CUUR0000SEME     ,2014,M10,121.443,          
CUUR0000SEME     ,2014,M11,121.595,          
CUUR0000SEME     ,2014,M12,121.715,          
CUUR0000SEME     ,2014,M13,122.108,          
CUUR0000SEME     ,2015,M01,121.929,          
CUUR0000SEME     ,2015,M02,122.102,          
CUUR0000SEME     ,2015,M03,122.343,          
CUUR0000SEME     ,2015,M04,123.285,          
CUUR0000SEME     ,2015,M05,123.372,          
CUUR0000SEME     ,2015,M06,122.963,          
CUUR0000SEME     ,2015,M07,123.041,          
CUUR0000SEME     ,2015,M08,122.809,          
CUUR0000SEME     ,2015,M09,123.548,          
CUUR0000SEME     ,2015,M10,125.072,          
CUUR0000SEME     ,2015,M11,125.969,          
CUUR0000SEME     ,2015,M12,126.372,          
CUUR0000SEME     ,2015,M13,123.567,          
CUUR0000SEME     ,2016,M01,127.734,          
CUUR0000SEME     ,2016,M02,129.393,          
CUUR0000SEME     ,2016,M03,129.929,          
CUUR0000SEME     ,2016,M04,130.429,          
CUUR0000SEME     ,2016,M05,131.111,          
CUUR0000SEME     ,2016,M06,131.574,          
CUUR0000SEME     ,2016,M07,132.512,          
CUUR0000SEME     ,2016,M08,133.969,          
CUUR0000SEME     ,2016,M09,133.887,          
CUUR0000SEME     ,2016,M10,133.739,          
CUUR0000SEME     ,2016,M11,133.588,          
CUUR0000SEME     ,2016,M12,133.425,          
CUUR0000SEME     ,2016,M13,131.774,          
CUUR0000SEME     ,2017,M01,133.862,          
CUUR0000SEME     ,2017,M02,134.52,          
CUUR0000SEME     ,2017,M03,134.263,          
CUUR0000SEME     ,2017,M04,133.972,          
CUUR0000SEME     ,2017,M05,133.71,          
CUUR0000SEME     ,2017,M06,133.818,          
CUUR0000SEME     ,2017,M07,134.149,          
CUUR0000SEME     ,2017,M08,134.2,          
CUUR0000SEME     ,2017,M09,133.97,          
CUUR0000SEME     ,2017,M10,133.941,          
CUUR0000SEME     ,2017,M11,133.555,          
CUUR0000SEMF     ,2009,M12,100,          
CUUR0000SEMF     ,2010,M01,100.77,          
CUUR0000SEMF     ,2010,M02,101.586,          
CUUR0000SEMF     ,2010,M03,102.007,          
CUUR0000SEMF     ,2010,M04,102.216,          
CUUR0000SEMF     ,2010,M05,102.358,          
CUUR0000SEMF     ,2010,M06,102.389,          
CUUR0000SEMF     ,2010,M07,102.124,          
CUUR0000SEMF     ,2010,M08,102.373,          
CUUR0000SEMF     ,2010,M09,102.644,          
CUUR0000SEMF     ,2010,M10,102.734,          
CUUR0000SEMF     ,2010,M11,102.941,          
CUUR0000SEMF     ,2010,M12,103.07,          
CUUR0000SEMF     ,2010,M13,102.268,          
CUUR0000SEMF     ,2011,M01,103.658,          
CUUR0000SEMF     ,2011,M02,104.451,          
CUUR0000SEMF     ,2011,M03,104.966,          
CUUR0000SEMF     ,2011,M04,105.505,          
CUUR0000SEMF     ,2011,M05,105.581,          
CUUR0000SEMF     ,2011,M06,105.415,          
CUUR0000SEMF     ,2011,M07,105.54,          
CUUR0000SEMF     ,2011,M08,105.67,          
CUUR0000SEMF     ,2011,M09,105.839,          
CUUR0000SEMF     ,2011,M10,106.04,          
CUUR0000SEMF     ,2011,M11,106.272,          
CUUR0000SEMF     ,2011,M12,106.523,          
CUUR0000SEMF     ,2011,M13,105.455,          
CUUR0000SEMF     ,2012,M01,107.182,          
CUUR0000SEMF     ,2012,M02,108.056,          
CUUR0000SEMF     ,2012,M03,108.524,          
CUUR0000SEMF     ,2012,M04,108.475,          
CUUR0000SEMF     ,2012,M05,108.447,          
CUUR0000SEMF     ,2012,M06,108.533,          
CUUR0000SEMF     ,2012,M07,109.13,          
CUUR0000SEMF     ,2012,M08,109.482,          
CUUR0000SEMF     ,2012,M09,109.383,          
CUUR0000SEMF     ,2012,M10,109.37,          
CUUR0000SEMF     ,2012,M11,108.826,          
CUUR0000SEMF     ,2012,M12,108.276,          
CUUR0000SEMF     ,2012,M13,108.64,          
CUUR0000SEMF     ,2013,M01,108.74,          
CUUR0000SEMF     ,2013,M02,108.86,          
CUUR0000SEMF     ,2013,M03,109.133,          
CUUR0000SEMF     ,2013,M04,109.153,          
CUUR0000SEMF     ,2013,M05,108.419,          
CUUR0000SEMF     ,2013,M06,108.68,          
CUUR0000SEMF     ,2013,M07,109.009,          
CUUR0000SEMF     ,2013,M08,109.471,          
CUUR0000SEMF     ,2013,M09,109.622,          
CUUR0000SEMF     ,2013,M10,109.917,          
CUUR0000SEMF     ,2013,M11,109.812,          
CUUR0000SEMF     ,2013,M12,108.742,          
CUUR0000SEMF     ,2013,M13,109.13,          
CUUR0000SEMF     ,2014,M01,109.726,          
CUUR0000SEMF     ,2014,M02,110.876,          
CUUR0000SEMF     ,2014,M03,110.703,          
CUUR0000SEMF     ,2014,M04,111.014,          
CUUR0000SEMF     ,2014,M05,111.307,          
CUUR0000SEMF     ,2014,M06,111.938,          
CUUR0000SEMF     ,2014,M07,112.414,          
CUUR0000SEMF     ,2014,M08,112.448,          
CUUR0000SEMF     ,2014,M09,112.994,          
CUUR0000SEMF     ,2014,M10,112.96,          
CUUR0000SEMF     ,2014,M11,113.4,          
CUUR0000SEMF     ,2014,M12,114.134,          
CUUR0000SEMF     ,2014,M13,111.993,          
CUUR0000SEMF     ,2015,M01,114.289,          
CUUR0000SEMF     ,2015,M02,115.452,          
CUUR0000SEMF     ,2015,M03,115.638,          
CUUR0000SEMF     ,2015,M04,115.732,          
CUUR0000SEMF     ,2015,M05,115.815,          
CUUR0000SEMF     ,2015,M06,115.793,          
CUUR0000SEMF     ,2015,M07,116.055,          
CUUR0000SEMF     ,2015,M08,116.435,          
CUUR0000SEMF     ,2015,M09,116.244,          
